OZone,DZone
45,90045
45,90046
45,90047
45,90049
45,90050
45,90054
45,90055
45,90056
45,90057
45,90059
45,90063
45,90064
45,90065
45,90066
45,90067
45,90068
45,90072
45,90075
45,90078
45,90080
45,90083
45,90084
45,90087
45,90088
45,90090
45,90091
45,90092
45,90093
45,90095
45,90097
45,90098
45,90099
45,90101
45,90102
45,90105
45,90107
45,90109
45,90111
45,90112
45,90114
45,90117
45,90119
45,90120
45,90123
45,90125
45,90128
45,90139
45,90140
45,90143
45,90144
45,90148
45,90149
45,90152
45,90153
45,90157
45,90158
45,90159
45,90161
45,90163
45,90164
45,90165
45,90170
45,90176
45,90183
45,90185
45,90205
45,97068
46,90004
46,90013
46,90015
46,90016
46,90019
46,90023
46,90024
46,90025
46,90027
46,90028
46,90032
46,90033
46,90034
46,90036
46,90037
46,90038
46,90039
46,90041
46,90042
46,90043
46,90045
46,90046
46,90047
46,90049
46,90050
46,90054
46,90055
46,90056
46,90057
46,90059
46,90063
46,90064
46,90065
46,90066
46,90067
46,90068
46,90072
46,90075
46,90078
46,90080
46,90084
46,90087
46,90088
46,90090
46,90091
46,90092
46,90093
46,90095
46,90097
46,90098
46,90099
46,90101
46,90102
46,90105
46,90107
46,90109
46,90111
46,90112
46,90114
46,90117
46,90119
46,90120
46,90128
46,90139
46,90140
46,90143
46,90144
46,90148
46,90149
46,90152
46,90153
46,90157
46,90160
46,90161
46,90163
46,90164
46,90165
46,90176
46,90183
46,90185
46,90205
46,97068
47,90004
47,90013
47,90015
47,90019
47,90023
47,90024
47,90025
47,90032
47,90033
47,90034
47,90036
47,90037
47,90041
47,90042
47,90043
47,90045
47,90046
47,90047
47,90050
47,90054
47,90055
47,90056
47,90057
47,90059
47,90063
47,90064
47,90065
47,90066
47,90068
47,90072
47,90075
47,90078
47,90080
47,90087
47,90088
47,90090
47,90091
47,90092
47,90093
47,90095
47,90097
47,90098
47,90099
47,90101
47,90105
47,90107
47,90111
47,90112
47,90117
47,90119
47,90120
47,90128
47,90139
47,90140
47,90143
47,90144
47,90148
47,90149
47,90152
47,90153
47,90157
47,90163
47,90165
47,90176
47,90183
47,90185
47,90205
47,97068
48,90004
48,90015
48,90019
48,90023
48,90024
48,90025
48,90032
48,90033
48,90034
48,90036
48,90037
48,90041
48,90042
48,90043
48,90045
48,90046
48,90047
48,90050
48,90055
48,90056
48,90057
48,90059
48,90063
48,90064
48,90065
48,90066
48,90068
48,90075
48,90078
48,90080
48,90087
48,90088
48,90089
48,90090
48,90091
48,90092
48,90093
48,90095
48,90096
48,90097
48,90098
48,90099
48,90101
48,90105
48,90107
48,90111
48,90112
48,90117
48,90119
48,90120
48,90128
48,90139
48,90140
48,90143
48,90144
48,90148
48,90149
48,90152
48,90153
48,90157
48,90163
48,90164
48,90165
48,90171
48,90176
48,90183
48,90185
48,90205
48,97068
49,58021
49,58024
49,90004
49,90007
49,90015
49,90016
49,90019
49,90023
49,90024
49,90025
49,90028
49,90032
49,90033
49,90034
49,90036
49,90037
49,90041
49,90042
49,90043
49,90045
49,90046
49,90047
49,90050
49,90052
49,90055
49,90056
49,90057
49,90059
49,90063
49,90064
49,90065
49,90066
49,90068
49,90075
49,90078
49,90080
49,90084
49,90087
49,90088
49,90089
49,90090
49,90091
49,90092
49,90093
49,90095
49,90096
49,90097
49,90098
49,90099
49,90101
49,90102
49,90105
49,90107
49,90109
49,90111
49,90112
49,90117
49,90119
49,90120
49,90128
49,90139
49,90140
49,90143
49,90144
49,90148
49,90149
49,90152
49,90153
49,90155
49,90157
49,90158
49,90160
49,90161
49,90163
49,90164
49,90165
49,90171
49,90176
49,90183
49,90185
49,90205
49,97068
50,58008
50,58021
50,58024
50,90004
50,90007
50,90009
50,90015
50,90016
50,90019
50,90023
50,90024
50,90025
50,90028
50,90029
50,90032
50,90033
50,90034
50,90036
50,90037
50,90041
50,90042
50,90043
50,90045
50,90046
50,90047
50,90049
50,90050
50,90051
50,90052
50,90055
50,90056
50,90057
50,90059
50,90064
50,90065
50,90066
50,90068
50,90075
50,90078
50,90080
50,90084
50,90087
50,90088
50,90089
50,90090
50,90091
50,90092
50,90093
50,90095
50,90096
50,90097
50,90098
50,90101
50,90102
50,90105
50,90107
50,90109
50,90111
50,90112
50,90117
50,90119
50,90120
50,90128
50,90137
50,90139
50,90140
50,90143
50,90144
50,90148
50,90149
50,90151
50,90152
50,90153
50,90155
50,90157
50,90158
50,90159
50,90160
50,90161
50,90163
50,90164
50,90165
50,90170
50,90171
50,90176
50,90185
50,90205
50,97068
51,90004
51,90013
51,90015
51,90019
51,90024
51,90025
51,90027
51,90032
51,90033
51,90034
51,90036
51,90037
51,90041
51,90042
51,90043
51,90045
51,90046
51,90049
51,90050
51,90054
51,90055
51,90056
51,90057
51,90062
51,90063
51,90064
51,90065
51,90066
51,90067
51,90068
51,90072
51,90078
51,90080
51,90087
51,90088
51,90090
51,90091
51,90092
51,90093
51,90095
51,90097
51,90099
51,90101
51,90107
51,90112
51,90114
51,90119
51,90120
51,90125
51,90128
51,90140
51,90143
51,90144
51,90149
51,90152
51,90153
51,90157
51,90163
51,90164
51,90176
51,90183
51,90185
51,90205
52,90004
52,90005
52,90013
52,90015
52,90019
52,90024
52,90025
52,90027
52,90028
52,90032
52,90033
52,90034
52,90036
52,90037
52,90038
52,90039
52,90041
52,90042
52,90043
52,90045
52,90046
52,90047
52,90049
52,90050
52,90054
52,90055
52,90056
52,90057
52,90059
52,90062
52,90063
52,90064
52,90065
52,90066
52,90067
52,90068
52,90072
52,90078
52,90080
52,90083
52,90084
52,90087
52,90088
52,90090
52,90091
52,90092
52,90093
52,90095
52,90097
52,90098
52,90099
52,90101
52,90105
52,90107
52,90112
52,90114
52,90117
52,90119
52,90120
52,90123
52,90125
52,90127
52,90128
52,90140
52,90143
52,90144
52,90149
52,90152
52,90153
52,90157
52,90159
52,90160
52,90163
52,90164
52,90165
52,90175
52,90176
52,90183
52,90185
52,90205
52,97068
53,90004
53,90005
53,90013
53,90015
53,90019
53,90024
53,90025
53,90027
53,90028
53,90032
53,90033
53,90034
53,90036
53,90037
53,90038
53,90039
53,90041
53,90042
53,90043
53,90045
53,90046
53,90047
53,90049
53,90050
53,90054
53,90055
53,90056
53,90057
53,90059
53,90062
53,90063
53,90064
53,90065
53,90066
53,90067
53,90068
53,90072
53,90075
53,90078
53,90080
53,90083
53,90084
53,90087
53,90088
53,90090
53,90091
53,90092
53,90093
53,90095
53,90097
53,90098
53,90099
53,90101
53,90105
53,90107
53,90112
53,90114
53,90117
53,90119
53,90120
53,90123
53,90125
53,90127
53,90128
53,90140
53,90143
53,90144
53,90149
53,90152
53,90153
53,90157
53,90159
53,90160
53,90163
53,90164
53,90165
53,90175
53,90176
53,90183
53,90185
53,90205
53,97068
54,90004
54,90005
54,90013
54,90014
54,90015
54,90019
54,90023
54,90024
54,90025
54,90027
54,90028
54,90032
54,90033
54,90034
54,90036
54,90037
54,90038
54,90039
54,90040
54,90041
54,90042
54,90043
54,90045
54,90046
54,90047
54,90049
54,90050
54,90051
54,90054
54,90055
54,90056
54,90057
54,90059
54,90062
54,90063
54,90064
54,90065
54,90066
54,90067
54,90068
54,90072
54,90075
54,90078
54,90080
54,90083
54,90084
54,90086
54,90087
54,90088
54,90090
54,90091
54,90092
54,90093
54,90095
54,90097
54,90098
54,90099
54,90101
54,90102
54,90104
54,90105
54,90107
54,90111
54,90112
54,90114
54,90117
54,90119
54,90120
54,90123
54,90125
54,90126
54,90127
54,90128
54,90133
54,90137
54,90139
54,90140
54,90143
54,90144
54,90145
54,90148
54,90149
54,90152
54,90153
54,90157
54,90159
54,90160
54,90163
54,90164
54,90165
54,90175
54,90176
54,90183
54,90185
54,90205
54,97068
55,90004
55,90005
55,90012
55,90013
55,90015
55,90019
55,90024
55,90025
55,90027
55,90028
55,90032
55,90033
55,90034
55,90036
55,90037
55,90038
55,90039
55,90040
55,90041
55,90042
55,90043
55,90045
55,90046
55,90047
55,90049
55,90050
55,90053
55,90054
55,90055
55,90056
55,90057
55,90059
55,90062
55,90063
55,90064
55,90065
55,90066
55,90067
55,90068
55,90072
55,90074
55,90075
55,90076
55,90078
55,90080
55,90083
55,90084
55,90086
55,90087
55,90088
55,90090
55,90091
55,90092
55,90093
55,90095
55,90097
55,90098
55,90099
55,90101
55,90102
55,90104
55,90105
55,90107
55,90109
55,90111
55,90112
55,90114
55,90117
55,90119
55,90120
55,90123
55,90125
55,90126
55,90127
55,90128
55,90131
55,90133
55,90139
55,90140
55,90142
55,90143
55,90144
55,90145
55,90148
55,90149
55,90152
55,90153
55,90157
55,90159
55,90160
55,90163
55,90164
55,90165
55,90175
55,90176
55,90183
55,90185
55,90205
55,97068
56,90004
56,90005
56,90012
56,90013
56,90015
56,90016
56,90019
56,90023
56,90024
56,90025
56,90027
56,90028
56,90032
56,90033
56,90034
56,90035
56,90036
56,90037
56,90038
56,90039
56,90040
56,90041
56,90042
56,90043
56,90045
56,90046
56,90047
56,90049
56,90050
56,90052
56,90053
56,90054
56,90055
56,90056
56,90057
56,90059
56,90060
56,90062
56,90063
56,90064
56,90065
56,90066
56,90067
56,90068
56,90072
56,90074
56,90075
56,90076
56,90078
56,90080
56,90083
56,90084
56,90086
56,90087
56,90088
56,90090
56,90091
56,90092
56,90093
56,90095
56,90096
56,90097
56,90098
56,90099
56,90101
56,90102
56,90104
56,90105
56,90107
56,90109
56,90111
56,90112
56,90114
56,90116
56,90117
56,90119
56,90120
56,90123
56,90125
56,90126
56,90127
56,90128
56,90131
56,90133
56,90137
56,90139
56,90140
56,90142
56,90143
56,90144
56,90145
56,90148
56,90149
56,90152
56,90153
56,90155
56,90157
56,90158
56,90159
56,90160
56,90161
56,90163
56,90164
56,90165
56,90175
56,90176
56,90183
56,90185
56,90205
56,97068
57,90004
57,90005
57,90012
57,90013
57,90015
57,90019
57,90023
57,90024
57,90025
57,90027
57,90028
57,90032
57,90033
57,90034
57,90035
57,90036
57,90037
57,90038
57,90039
57,90040
57,90041
57,90042
57,90043
57,90045
57,90046
57,90047
57,90049
57,90050
57,90053
57,90054
57,90055
57,90056
57,90057
57,90059
57,90062
57,90063
57,90064
57,90065
57,90066
57,90067
57,90068
57,90072
57,90074
57,90075
57,90076
57,90078
57,90080
57,90083
57,90084
57,90086
57,90087
57,90088
57,90090
57,90091
57,90092
57,90093
57,90095
57,90097
57,90098
57,90099
57,90101
57,90102
57,90104
57,90105
57,90107
57,90109
57,90111
57,90112
57,90114
57,90117
57,90119
57,90120
57,90123
57,90125
57,90126
57,90127
57,90128
57,90133
57,90137
57,90139
57,90140
57,90142
57,90143
57,90144
57,90145
57,90148
57,90149
57,90152
57,90153
57,90157
57,90159
57,90160
57,90161
57,90163
57,90164
57,90165
57,90175
57,90176
57,90183
57,90185
57,90205
57,97068
58,90004
58,90005
58,90009
58,90013
58,90015
58,90016
58,90019
58,90023
58,90024
58,90025
58,90027
58,90028
58,90032
58,90033
58,90034
58,90035
58,90036
58,90037
58,90038
58,90039
58,90040
58,90041
58,90042
58,90043
58,90045
58,90046
58,90047
58,90049
58,90050
58,90052
58,90054
58,90055
58,90056
58,90057
58,90059
58,90062
58,90063
58,90064
58,90065
58,90066
58,90067
58,90068
58,90072
58,90075
58,90078
58,90080
58,90083
58,90084
58,90086
58,90087
58,90088
58,90090
58,90091
58,90092
58,90093
58,90095
58,90096
58,90097
58,90098
58,90099
58,90101
58,90102
58,90104
58,90105
58,90107
58,90109
58,90111
58,90112
58,90114
58,90117
58,90119
58,90120
58,90123
58,90125
58,90126
58,90127
58,90128
58,90137
58,90139
58,90140
58,90143
58,90144
58,90145
58,90148
58,90149
58,90152
58,90153
58,90155
58,90157
58,90158
58,90159
58,90160
58,90161
58,90163
58,90164
58,90165
58,90175
58,90176
58,90183
58,90185
58,90205
58,97068
59,58008
59,90004
59,90005
59,90007
59,90009
59,90010
59,90013
59,90015
59,90016
59,90019
59,90020
59,90023
59,90024
59,90025
59,90027
59,90028
59,90029
59,90032
59,90033
59,90034
59,90035
59,90036
59,90037
59,90038
59,90040
59,90041
59,90042
59,90043
59,90045
59,90046
59,90047
59,90049
59,90050
59,90051
59,90052
59,90054
59,90055
59,90056
59,90057
59,90059
59,90062
59,90063
59,90064
59,90065
59,90066
59,90067
59,90068
59,90071
59,90072
59,90075
59,90078
59,90080
59,90081
59,90083
59,90084
59,90087
59,90088
59,90089
59,90090
59,90091
59,90092
59,90093
59,90095
59,90096
59,90097
59,90098
59,90099
59,90101
59,90102
59,90104
59,90105
59,90107
59,90109
59,90111
59,90112
59,90114
59,90117
59,90119
59,90120
59,90123
59,90125
59,90126
59,90127
59,90128
59,90137
59,90139
59,90140
59,90143
59,90144
59,90145
59,90148
59,90149
59,90151
59,90152
59,90153
59,90155
59,90157
59,90158
59,90159
59,90160
59,90161
59,90163
59,90164
59,90165
59,90175
59,90176
59,90183
59,90185
59,90205
59,97068
60,58008
60,90004
60,90005
60,90007
60,90009
60,90010
60,90013
60,90015
60,90016
60,90019
60,90020
60,90023
60,90024
60,90025
60,90027
60,90028
60,90029
60,90032
60,90033
60,90034
60,90035
60,90036
60,90037
60,90038
60,90039
60,90040
60,90041
60,90042
60,90043
60,90045
60,90046
60,90047
60,90049
60,90050
60,90051
60,90052
60,90054
60,90055
60,90056
60,90057
60,90059
60,90062
60,90063
60,90064
60,90065
60,90066
60,90067
60,90068
60,90071
60,90072
60,90075
60,90078
60,90080
60,90081
60,90083
60,90084
60,90086
60,90087
60,90088
60,90089
60,90090
60,90091
60,90092
60,90093
60,90095
60,90096
60,90097
60,90098
60,90099
60,90101
60,90102
60,90105
60,90107
60,90109
60,90111
60,90112
60,90114
60,90117
60,90119
60,90120
60,90123
60,90125
60,90127
60,90128
60,90137
60,90139
60,90140
60,90143
60,90144
60,90148
60,90149
60,90151
60,90152
60,90153
60,90155
60,90157
60,90158
60,90159
60,90160
60,90161
60,90163
60,90164
60,90165
60,90175
60,90176
60,90183
60,90185
60,90205
60,97068
61,90004
61,90005
61,90007
61,90013
61,90015
61,90016
61,90019
61,90023
61,90024
61,90025
61,90027
61,90028
61,90032
61,90033
61,90034
61,90036
61,90037
61,90041
61,90042
61,90043
61,90045
61,90046
61,90047
61,90049
61,90050
61,90052
61,90054
61,90055
61,90056
61,90057
61,90059
61,90062
61,90063
61,90064
61,90065
61,90066
61,90067
61,90068
61,90072
61,90075
61,90078
61,90080
61,90083
61,90084
61,90087
61,90088
61,90089
61,90090
61,90091
61,90092
61,90093
61,90095
61,90096
61,90097
61,90098
61,90099
61,90101
61,90102
61,90105
61,90107
61,90109
61,90111
61,90112
61,90114
61,90117
61,90119
61,90120
61,90123
61,90125
61,90128
61,90137
61,90139
61,90140
61,90143
61,90144
61,90148
61,90149
61,90152
61,90153
61,90155
61,90157
61,90158
61,90159
61,90160
61,90161
61,90163
61,90164
61,90165
61,90176
61,90183
61,90185
61,90205
61,97068
62,58024
62,90004
62,90013
62,90015
62,90019
62,90023
62,90024
62,90025
62,90028
62,90032
62,90033
62,90034
62,90036
62,90037
62,90041
62,90042
62,90043
62,90045
62,90046
62,90047
62,90050
62,90054
62,90055
62,90056
62,90057
62,90059
62,90062
62,90063
62,90064
62,90065
62,90066
62,90068
62,90075
62,90078
62,90080
62,90084
62,90087
62,90088
62,90089
62,90090
62,90091
62,90092
62,90093
62,90095
62,90096
62,90097
62,90098
62,90099
62,90101
62,90102
62,90105
62,90107
62,90109
62,90111
62,90112
62,90117
62,90119
62,90120
62,90125
62,90128
62,90139
62,90140
62,90143
62,90144
62,90148
62,90149
62,90152
62,90153
62,90157
62,90160
62,90161
62,90163
62,90164
62,90165
62,90171
62,90176
62,90183
62,90185
62,90205
62,97068
63,58008
63,58021
63,58024
63,90004
63,90007
63,90009
63,90010
63,90013
63,90015
63,90016
63,90019
63,90020
63,90023
63,90024
63,90025
63,90028
63,90029
63,90032
63,90033
63,90034
63,90036
63,90037
63,90041
63,90042
63,90043
63,90045
63,90046
63,90047
63,90049
63,90050
63,90051
63,90052
63,90055
63,90056
63,90057
63,90059
63,90062
63,90064
63,90065
63,90066
63,90068
63,90071
63,90075
63,90078
63,90080
63,90084
63,90087
63,90088
63,90089
63,90090
63,90091
63,90092
63,90093
63,90095
63,90096
63,90097
63,90098
63,90101
63,90102
63,90103
63,90105
63,90107
63,90109
63,90111
63,90112
63,90117
63,90119
63,90120
63,90123
63,90125
63,90128
63,90137
63,90139
63,90140
63,90143
63,90144
63,90148
63,90149
63,90151
63,90152
63,90153
63,90155
63,90157
63,90158
63,90159
63,90160
63,90161
63,90163
63,90164
63,90165
63,90170
63,90171
63,90176
63,90185
63,90205
63,97068
64,90004
64,90013
64,90015
64,90019
64,90024
64,90025
64,90027
64,90032
64,90033
64,90034
64,90036
64,90037
64,90041
64,90042
64,90045
64,90046
64,90047
64,90049
64,90050
64,90054
64,90055
64,90056
64,90057
64,90059
64,90062
64,90063
64,90064
64,90065
64,90066
64,90067
64,90068
64,90072
64,90078
64,90080
64,90083
64,90084
64,90087
64,90088
64,90090
64,90091
64,90092
64,90093
64,90095
64,90097
64,90098
64,90099
64,90101
64,90105
64,90107
64,90112
64,90114
64,90117
64,90119
64,90120
64,90125
64,90128
64,90140
64,90143
64,90144
64,90149
64,90152
64,90153
64,90157
64,90163
64,90164
64,90171
64,90175
64,90176
64,90183
64,90185
64,90205
64,97068
65,90004
65,90012
65,90013
65,90015
65,90019
65,90023
65,90024
65,90025
65,90027
65,90028
65,90032
65,90033
65,90034
65,90035
65,90036
65,90037
65,90040
65,90041
65,90042
65,90043
65,90045
65,90046
65,90047
65,90049
65,90050
65,90054
65,90055
65,90056
65,90057
65,90059
65,90062
65,90063
65,90064
65,90065
65,90066
65,90067
65,90068
65,90072
65,90078
65,90080
65,90083
65,90084
65,90087
65,90088
65,90090
65,90091
65,90092
65,90093
65,90095
65,90096
65,90097
65,90098
65,90099
65,90101
65,90105
65,90107
65,90111
65,90112
65,90114
65,90117
65,90119
65,90120
65,90123
65,90125
65,90128
65,90133
65,90137
65,90140
65,90143
65,90144
65,90148
65,90149
65,90152
65,90153
65,90157
65,90159
65,90160
65,90163
65,90164
65,90165
65,90175
65,90176
65,90183
65,90185
65,90205
65,97068
66,90004
66,90013
66,90015
66,90019
66,90023
66,90024
66,90025
66,90027
66,90028
66,90032
66,90033
66,90034
66,90036
66,90037
66,90038
66,90041
66,90042
66,90043
66,90045
66,90046
66,90047
66,90049
66,90050
66,90051
66,90054
66,90055
66,90056
66,90057
66,90059
66,90062
66,90063
66,90064
66,90065
66,90066
66,90067
66,90068
66,90072
66,90078
66,90080
66,90083
66,90084
66,90087
66,90088
66,90090
66,90091
66,90092
66,90093
66,90095
66,90097
66,90098
66,90099
66,90101
66,90105
66,90107
66,90111
66,90112
66,90114
66,90117
66,90119
66,90120
66,90123
66,90125
66,90128
66,90133
66,90137
66,90140
66,90143
66,90144
66,90148
66,90149
66,90152
66,90153
66,90157
66,90159
66,90160
66,90163
66,90164
66,90165
66,90175
66,90176
66,90183
66,90185
66,90205
66,97068
67,90004
67,90013
67,90015
67,90019
67,90023
67,90024
67,90025
67,90027
67,90028
67,90032
67,90033
67,90034
67,90035
67,90036
67,90037
67,90038
67,90039
67,90041
67,90042
67,90043
67,90045
67,90046
67,90047
67,90049
67,90050
67,90051
67,90054
67,90055
67,90056
67,90057
67,90059
67,90062
67,90063
67,90064
67,90065
67,90066
67,90067
67,90068
67,90072
67,90075
67,90078
67,90080
67,90083
67,90084
67,90087
67,90088
67,90090
67,90091
67,90092
67,90093
67,90095
67,90097
67,90098
67,90099
67,90101
67,90105
67,90107
67,90111
67,90112
67,90114
67,90117
67,90119
67,90120
67,90123
67,90125
67,90126
67,90127
67,90128
67,90137
67,90139
67,90140
67,90143
67,90144
67,90148
67,90149
67,90152
67,90153
67,90157
67,90159
67,90160
67,90163
67,90164
67,90165
67,90175
67,90176
67,90183
67,90185
67,90205
67,97068
68,90004
68,90005
68,90013
68,90015
68,90019
68,90023
68,90024
68,90025
68,90027
68,90028
68,90032
68,90033
68,90034
68,90035
68,90036
68,90037
68,90038
68,90039
68,90040
68,90041
68,90042
68,90043
68,90045
68,90046
68,90047
68,90049
68,90050
68,90054
68,90055
68,90056
68,90057
68,90059
68,90062
68,90063
68,90064
68,90065
68,90066
68,90067
68,90068
68,90072
68,90075
68,90078
68,90080
68,90083
68,90084
68,90087
68,90088
68,90090
68,90091
68,90092
68,90093
68,90095
68,90097
68,90098
68,90099
68,90101
68,90105
68,90107
68,90111
68,90112
68,90114
68,90117
68,90119
68,90120
68,90123
68,90125
68,90126
68,90127
68,90128
68,90137
68,90139
68,90140
68,90143
68,90144
68,90145
68,90148
68,90149
68,90152
68,90153
68,90157
68,90159
68,90160
68,90161
68,90163
68,90164
68,90165
68,90175
68,90176
68,90183
68,90185
68,90205
68,97068
69,90004
69,90005
69,90010
69,90013
69,90014
69,90015
69,90016
69,90019
69,90023
69,90024
69,90025
69,90027
69,90028
69,90032
69,90033
69,90034
69,90035
69,90036
69,90037
69,90038
69,90039
69,90040
69,90041
69,90042
69,90043
69,90045
69,90046
69,90047
69,90049
69,90050
69,90051
69,90054
69,90055
69,90056
69,90057
69,90059
69,90062
69,90063
69,90064
69,90065
69,90066
69,90067
69,90068
69,90071
69,90072
69,90075
69,90076
69,90078
69,90080
69,90081
69,90083
69,90084
69,90086
69,90087
69,90088
69,90090
69,90091
69,90092
69,90093
69,90095
69,90096
69,90097
69,90098
69,90099
69,90101
69,90102
69,90104
69,90105
69,90106
69,90107
69,90109
69,90111
69,90112
69,90114
69,90117
69,90119
69,90120
69,90123
69,90125
69,90126
69,90127
69,90128
69,90133
69,90137
69,90139
69,90140
69,90142
69,90143
69,90144
69,90145
69,90148
69,90149
69,90152
69,90153
69,90157
69,90158
69,90159
69,90160
69,90161
69,90163
69,90164
69,90165
69,90175
69,90176
69,90183
69,90185
69,90205
69,97068
70,90004
70,90005
70,90012
70,90013
70,90014
70,90015
70,90016
70,90019
70,90023
70,90024
70,90025
70,90027
70,90028
70,90032
70,90033
70,90034
70,90035
70,90036
70,90037
70,90038
70,90039
